Date	Close	Open Interest	Change in OI	SMA	EMA	upper_band	middle_band	lower_band	Percentage Change
2011-06-17	5380.1	24332000	219300	5600.829000000003	5434.51728872136	5619.00905019857	5478.042500000001	5337.075949801433	-0.4144904369807117
2011-06-20	5260.05	25229050	897050	5587.811000000003	5376.36152581424	5637.504291860398	5471.872500000001	5306.240708139605	-2.282297696789958
2011-06-21	5277.85	24128050	-1101000	5575.328000000003	5343.524350542827	5649.21089989145	5466.372500000001	5283.534100108553	0.3372585427778391
2011-06-22	5283.25	24899650	771600	5563.895000000002	5323.432900361885	5656.346363462152	5463.062500000002	5269.7786365378515	0.1022098140349148
2011-06-23	5316.2	24287950	-611700	5554.1460000000025	5321.02193357459	5660.894735813141	5458.765000000001	5256.635264186862	0.6198036191264403
2011-06-24	5484.05	21891300	-2396650	5545.065000000002	5375.36462238306	5662.059626747066	5459.6500000000015	5257.2403732529365	3.060694194983641
2011-06-27	5534.2	19545900	-2345400	5539.0660000000025	5428.309748255373	5668.018644569789	5463.017500000001	5258.016355430213	0.9061833688699295
2011-06-28	5549.05	16402100	-3143800	5535.327000000002	5468.556498836915	5667.216971724797	5462.725000000001	5258.2330282752055	0.26761337526243884
2011-06-29	5604.1	14255200	-2146900	5532.203000000001	5513.737665891277	5669.683398434292	5463.407500000002	5257.131601565712	0.9823165182634175
2011-06-30	5644.1	10650200	-3605000	5527.673000000002	5557.191777260851	5684.944982911497	5467.690000000002	5250.435017088507	0.7087046650484576
2011-07-01	5638.4	20848500	75050	5522.370000000003	5584.261184840568	5702.068193346631	5473.435000000002	5244.801806653373	-0.10109250851306625
2011-07-04	5665.85	21829400	980900	5517.957000000002	5611.457456560379	5722.434597736212	5480.017500000003	5237.6004022637935	0.48448158705226446
2011-07-05	5651.1	21572700	-256700	5513.357000000002	5624.67163770692	5735.782817988735	5484.437500000003	5233.092182011271	-0.26101113057634795
2011-07-06	5636.65	21674400	101700	5509.359000000002	5628.664425137947	5749.164617017924	5489.777500000002	5230.39038298208	-0.2563579431045165
2011-07-07	5744.6	22598050	923650	5508.571000000002	5667.309616758631	5783.163012815506	5501.050000000003	5218.9369871845	1.8791560770114668
2011-07-08	5672.3	22452200	-145850	5506.9410000000025	5668.973077839088	5802.077009420807	5510.457500000003	5218.837990579199	-1.2746152354424163
2011-07-11	5617.05	22669650	217450	5504.774000000001	5651.665385226059	5811.588646826702	5516.385000000004	5221.181353173306	-0.9836123944063164
2011-07-12	5539.95	22709750	40100	5504.199000000001	5614.426923484039	5812.974209445298	5517.592500000003	5222.210790554709	-1.3917093114558863
2011-07-13	5599.75	22056650	-653100	5505.433000000002	5609.534615656026	5820.820635797143	5525.050000000003	5229.279364202863	1.0679048171793417
2011-07-14	5600.25	21575400	-481250	5508.270000000001	5606.439743770684	5826.852120045057	5534.942500000003	5243.032879954949	0.008928172849426364
2011-07-15	5586.95	21688200	112800	5508.9090000000015	5599.9431625137895	5829.0614491635415	5545.285000000003	5261.508550836464	-0.2380547525930997
2011-07-18	5572.75	21182350	-505850	5509.191000000001	5590.878775009193	5812.7737758300345	5560.920000000003	5309.066224169971	-0.2548113588443734
2011-07-19	5624.3	20995950	-186400	5510.761000000001	5602.019183339462	5795.055157091019	5578.242500000002	5361.429842908985	0.9165585050584105
2011-07-20	5569.55	21585150	589200	5510.859	5591.196122226308	5762.260323414435	5592.557500000003	5422.85467658557	-0.9830237631406487
2011-07-21	5544.2	20642000	-943150	5512.116000000001	5575.530748150872	5720.027324997126	5603.957500000002	5487.8876750028785	-0.45723458749685014
2011-07-22	5645.55	19595650	-1046350	5513.849	5598.870498767248	5715.385329060549	5612.032500000003	5508.679670939457	1.7952192434749557
2011-07-25	5690.65	18227100	-1368550	5517.888000000001	5629.463665844832	5722.136982283548	5619.855000000002	5517.573017716457	0.7925280943301637
2011-07-26	5574.35	15463400	-2763700	5520.427	5611.092443896555	5720.4511350979055	5621.120000000003	5521.7888649021	-2.086341905334241
2011-07-27	5547.9	13074900	-2388500	5522.904	5590.028295931036	5722.470393623829	5618.310000000002	5514.149606376175	-0.47675697110619747
2011-07-28	5492.7	7710550	-5364350	5524.262000000001	5557.58553062069	5727.542044502158	5610.740000000002	5493.937955497845	-1.0049702332186323
2011-07-29	5488.05	19544150	631650	5524.331000000001	5534.407020413793	5730.792945146516	5603.222500000002	5475.652054853487	-0.08472954874681601
2011-08-01	5532.95	20133850	589700	5527.321000000001	5533.9213469425285	5724.252080378822	5596.577500000001	5468.90291962118	0.8115020016446857
2011-08-02	5466.5	20938050	804200	5528.894000000001	5511.447564628353	5724.27637743232	5587.347500000002	5450.418622567683	-1.2155858410317355
2011-08-03	5424.4	22954200	2016150	5530.393000000002	5482.431709752235	5728.798299648179	5576.7350000000015	5424.671700351824	-0.7761227048152859
2011-08-04	5337.2	23631800	677600	5529.094000000001	5434.021139834824	5721.601712324913	5556.365000000001	5391.128287675088	-1.6338154837742602
2011-08-05	5211.35	23187950	-443850	5523.9940000000015	5359.797426556549	5748.485590745208	5533.317500000001	5318.149409254794	-2.414921277596006
2011-08-08	5126.2	23726450	538500	5517.181000000002	5281.931617704366	5783.792591255444	5508.775000000001	5233.757408744557	-1.6610744801217383
2011-08-09	5083.4	23694450	-32000	5507.751000000002	5215.75441180291	5816.9228744237535	5485.9475	5154.972125576247	-0.8419561710666126
2011-08-10	5158.65	22631150	-1063300	5499.1150000000025	5196.7196078686065	5819.4674362299775	5463.8925	5108.317563770022	1.458714973878825
2011-08-11	5137.25	22685000	53850	5490.6910000000025	5176.896405245738	5817.452250703281	5440.7425	5064.03274929672	-0.4165652829821332
2011-08-12	5079.85	23678500	993500	5481.818000000002	5144.547603497159	5816.775198958144	5415.387500000001	5013.999801041858	-1.1299546246444212
2011-08-16	5027.7	23548700	-129800	5471.688000000002	5105.5984023314395	5816.210948985631	5388.135	4960.059051014369	-1.0372536149730602
2011-08-17	5066.75	22379100	-1169600	5461.769000000001	5092.648934887627	5795.7380165273335	5360.257500000001	4924.776983472668	0.7707110080426345
2011-08-18	4938.05	23101250	722150	5449.933000000002	5041.1159565917515	5789.710180595116	5328.682500000001	4867.6548194048855	-2.6062919573515826
2011-08-19	4850.85	22190400	-910850	5436.567000000001	4977.693971061168	5788.094346967577	5294.015000000001	4799.935653032426	-1.7976230969829992
2011-08-22	4910.45	20462450	-1727950	5425.093000000001	4955.279314040778	5750.635852266751	5257.26	4763.88414773325	1.2137380484476872
2011-08-23	4947.4	16025750	-4436700	5414.071000000001	4952.652876027186	5688.6407653180595	5220.097500000001	4751.554234681942	0.7468569349557307
2011-08-24	4883.85	13357500	-2668250	5401.432000000001	4929.718584018124	5646.309299566664	5185.5725	4724.835700433337	-1.30122751517756
2011-08-25	4841.75	9118550	-4238950	5389.255000000001	4900.395722678749	5602.679035038581	5150.265000000001	4697.850964961422	-0.8695203180668222
2011-08-26	4748.7	24228900	2621450	5376.1810000000005	4849.8304817858325	5569.071187567564	5113.0650000000005	4657.058812432437	-1.9594836481563414
2011-08-29	4933.15	23205500	-1023400	5367.242000000002	4877.6036545238885	5513.354618226033	5085.320000000001	4657.285381773968	3.738990300315211
2011-08-30	5003.0	22861500	-344000	5362.101000000002	4919.402436349259	5435.234451822644	5058.8225	4682.410548177357	1.3961623026184362
2011-09-02	5034.1	24375600	1514100	5357.226000000002	4957.6349575661725	5363.849574799225	5037.202500000001	4710.555425200778	0.6177866947418676
2011-09-05	5010.3	25813500	1437900	5351.767000000002	4975.189971710782	5290.621361556913	5016.497500000001	4742.3736384430895	-0.4750214558010534
2011-09-06	5061.1	26568000	754500	5346.665000000001	5003.826647807188	5235.521701937513	5002.692500000002	4769.863298062491	1.0037343660469102
2011-09-07	5117.2	26570100	2100	5339.328000000001	5041.617765204792	5217.155249121255	4997.9850000000015	4778.814750878748	1.0963026655201957
2011-09-08	5155.0	26194550	-375550	5331.7440000000015	5079.411843469861	5222.293186379023	4999.425000000001	4776.5568136209795	0.73326867119302
2011-09-09	5052.5	25799500	-395050	5321.813000000002	5070.4412289799075	5218.818252459458	4997.880000000002	4776.941747540546	-2.028698664027709
2011-09-12	4942.45	26735700	936200	5308.580000000001	5027.777485986605	5196.333913276665	4987.0700000000015	4777.806086723338	-2.226628493965547
2011-09-13	4941.6	26811450	75750	5294.530000000002	4999.051657324403	5175.558259001034	4977.287500000002	4779.016740998971	-0.017200906588947996
2011-09-14	5019.15	25782050	-1029400	5282.145000000001	5005.751104882936	5167.956215697102	4974.252500000001	4780.5487843029005	1.5450823346582445
2011-09-15	5081.2	24413550	-1368500	5270.452000000001	5030.900736588624	5174.939452858536	4976.927500000002	4778.915547141467	1.2211682279776468
2011-09-16	5087.6	23965900	-447650	5259.182000000001	5049.800491059083	5178.0711004463665	4977.970000000002	4777.868899553638	0.12579605314884318
2011-09-19	5037.15	23788650	-177250	5247.192000000001	5045.583660706055	5183.733305355839	4982.925000000001	4782.1166946441635	-1.0015584209324861
2011-09-20	5156.7	22911950	-876700	5235.434000000001	5082.622440470703	5203.008423321516	4998.217500000001	4793.426576678486	2.318343126418062
2011-09-21	5141.3	21770800	-1141150	5224.814000000001	5102.1816269804685	5219.427113777697	5009.760000000001	4800.092886222305	-0.29953513702759293
2011-09-22	4913.9	24022750	2251950	5210.751000000001	5039.421084653645	5220.238600251973	5008.085000000001	4795.9313997480285	-4.627688801155916
2011-09-23	4870.7	23704200	-318550	5197.366000000001	4983.18072310243	5221.192514618603	5007.427500000001	4793.662485381398	-0.8869361693391057
2011-09-26	4844.3	21613500	-2090700	5182.2570000000005	4936.887148734953	5220.927270691064	5007.555000000001	4794.182729308938	-0.5449703775571215
2011-09-27	4977.85	17084700	-4528800	5169.809000000001	4950.541432489969	5197.276135873544	5019.012500000002	4840.748864126459	2.682885181353399
2011-09-28	4936.65	15524200	-1560500	5156.803000000001	4945.910954993313	5197.120194788874	5019.187500000002	4841.25480521113	-0.8345740532547523
2011-09-29	5019.4	12852800	-2671400	5145.736000000001	4970.407303328875	5197.785328411905	5020.0075000000015	4842.229671588098	1.6486034187353071
2011-10-28	5385.5	27796900	1000950	5140.960000000001	5108.771535552583	5276.423413665821	5037.577500000001	4798.731586334182	6.7978832049020586
2011-10-31	5347.1	28056600	259700	5136.511000000001	5188.214357035055	5328.141907524917	5054.417500000001	4780.693092475086	-0.7181462849020896
2011-11-01	5291.4	27465800	-590800	5131.455000000001	5222.609571356704	5358.537831931755	5065.932500000001	4773.3271680682465	-1.0526514722001876
2011-11-02	5280.2	27631950	166150	5124.148000000001	5241.806380904469	5380.690770069333	5074.0825	4767.474229930668	-0.2121131775311507
2011-11-03	5295.85	27236050	-395900	5116.252000000001	5259.82092060298	5401.026360578382	5081.125000000001	4761.22363942162	0.2955144122284533
2011-11-04	5316.85	26816500	-419550	5111.102000000002	5278.83061373532	5429.883031493456	5094.342500000001	4758.801968506546	0.39497070633927983
2011-11-08	5315.55	27386050	569550	5106.455000000001	5291.0704091568805	5454.124598710851	5112.997500000001	4771.870401289151	-0.024456547299906536
2011-11-09	5237.1	27569200	183150	5101.343000000001	5273.0802727712535	5463.4797541291	5127.772500000001	4792.065245870902	-1.4979664318038572
2011-11-11	5191.75	26708400	-860800	5095.417000000001	5245.970181847502	5469.359415343191	5136.402500000002	4803.445584656813	-0.8735012279096713
2011-11-14	5155.85	27008650	300250	5087.875000000001	5215.930121231669	5472.205412864286	5140.135000000002	4808.064587135718	-0.6962964399662448
2011-11-15	5078.2	26384900	-623750	5080.109000000001	5170.020080821112	5472.057958860262	5139.665000000002	4807.272041139741	-1.529085108896864
2011-11-16	5044.9	25066000	-1318900	5072.519000000001	5128.313387214074	5471.984261774732	5140.052500000002	4808.120738225271	-0.6600725485143448
2011-11-17	4932.95	25053300	-12700	5064.434000000001	5063.192258142716	5472.668599602869	5128.865000000002	4785.061400397134	-2.2694330978420583
2011-11-18	4914.6	23649500	-1403800	5058.499000000002	5013.6615054284775	5473.67317121053	5117.530000000002	4761.386828789473	-0.37337728401089515
2011-11-21	4783.3	22741500	-908000	5051.6410000000005	4936.874336952318	5486.121710915104	5111.000000000002	4735.8782890849	-2.744966863880588
2011-11-22	4805.3	20433300	-2308200	5046.079000000001	4893.016224634879	5492.197432170626	5107.730000000002	4723.262567829379	0.4578278151208041
2011-11-23	4703.9	17688850	-2744450	5036.984	4829.97748308992	5508.5760878277115	5100.710000000002	4692.843912172292	-2.1556580709624047
2011-11-24	4755.0	12341800	-5347050	5029.339000000001	4804.984988726613	5521.704387195351	5089.567500000002	4657.430612804653	1.0746582544689878
2011-11-25	4710.95	21917300	583550	5021.961000000001	4773.639992484408	5536.786997551405	5078.282500000002	4619.778002448599	-0.9350555620416303
2011-11-28	4870.3	21332600	-584700	5018.813	4805.859994989605	5537.691484983701	5070.827500000002	4603.963515016303	3.2718723692585745
2011-11-29	4816.75	22157300	824700	5013.813	4809.489996659737	5498.278729406497	5042.390000000002	4586.501270593507	-1.1117454715316382
2011-11-30	4832.35	21744400	-412900	5011.6990000000005	4817.109997773158	5458.736860133738	5016.652500000002	4574.5681398662655	0.32282429873664703
2011-12-01	4963.75	21745000	600	5013.957	4865.989998515439	5424.330766164298	5000.270000000002	4576.209233835706	2.647192143037011
2011-12-02	5080.7	21986800	241800	5017.362000000001	4937.559999010293	5396.5598974497025	4990.295000000003	4584.030102550303	2.3018481705276796
2011-12-05	5065.6	22564350	577550	5019.726000000001	4980.239999340195	5362.165354695964	4978.782500000003	4595.399645304042	-0.2980890713834384
2011-12-07	5086.1	23005450	441100	5023.771000000001	5015.526666226797	5322.062474062114	4967.245000000003	4612.427525937891	0.4030593185348302
2011-12-08	4956.6	21685700	-1319750	5026.068000000001	4995.884444151198	5266.104030038178	4949.297500000002	4632.4909699618265	-2.6126780454343703
2011-12-09	4885.9	19781600	-1904100	5028.812000000001	4959.222962767465	5220.4774450627565	4931.737500000002	4642.9975549372475	-1.447021019668858
2011-12-12	4773.7	20709000	927400	5025.623000000001	4897.38197517831	5181.199509689878	4910.835000000002	4640.470490310126	-2.350378113413072
2011-12-13	4811.35	19971050	-737950	5021.790000000001	4868.704650118873	5142.373238039345	4893.610000000002	4644.84676196066	0.782524655242303
2011-12-14	4764.2	20540300	569250	5016.392000000002	4833.8697667459155	5117.559503650332	4877.910000000002	4638.2604963496715	-0.9896729776247963
2011-12-15	4757.4	20547550	7250	5011.334000000002	4808.379844497277	5095.769196663286	4863.535000000002	4631.300803336718	-0.14293521671501624
2011-12-16	4643.15	21485450	937900	5002.975000000001	4753.303229664852	5097.727735427764	4849.045000000002	4600.36226457224	-2.460614022807792
2011-12-19	4623.85	20177550	-1307900	4993.108000000001	4710.1521531099015	5099.612787149929	4834.5075000000015	4569.402212850074	-0.41740108351264144
2011-12-20	4554.5	19430900	-746650	4981.098000000001	4658.268102073268	5114.46708351863	4823.067500000002	4531.667916481374	-1.5226698869250272
2011-12-21	4711.5	17234750	-2196150	4974.278000000001	4676.012068048845	5113.762092480469	4818.377500000001	4522.992907519534	3.3322721001804094
2011-12-22	4748.9	16397150	-837600	4970.407000000001	4700.308045365897	5113.161621898375	4820.627500000001	4528.093378101627	0.7875508012381739
2011-12-23	4720.6	16347550	-49600	4965.987000000001	4707.072030243931	5113.363074365356	4818.907500000002	4524.451925634648	-0.599500063551228
2011-12-26	4787.7	15202900	-1144650	4961.358000000001	4733.948020162621	5113.449311801286	4822.745000000002	4532.040688198717	1.4015080309960828
2011-12-27	4750.9	12963650	-2239250	4954.752	4739.598680108414	5108.230791673215	4816.7750000000015	4525.319208326788	-0.7745900776694981
2011-12-28	4711.1	10834400	-2129250	4947.222000000001	4730.099120072276	5106.565881169533	4811.492500000002	4516.419118830471	-0.8448133132389308
2011-12-29	4648.6	9761750	-1072650	4939.451000000001	4702.9327467148505	5105.5383192441595	4802.305000000002	4499.071680755845	-1.3444908144387557
2012-01-27	5212.8	23453550	122550	4940.573	4872.8884978099	5160.905616093183	4814.7575000000015	4468.60938390682	10.823357888275012
2012-01-30	5112.1	21567500	-1886050	4939.9890000000005	4952.6256652066	5167.534117925726	4816.327500000002	4465.120882074279	-1.9698362708084702
2012-01-31	5223.35	22371250	803750	4946.178000000001	5042.867110137734	5203.429115111553	4824.215000000002	4445.000884888451	2.12985918998344
2012-02-01	5262.15	21807450	-563800	4954.0070000000005	5115.961406758489	5243.059048229991	4833.017500000002	4422.975951770012	0.737341200839947
2012-02-02	5274.35	21898700	91250	4962.608000000001	5168.757604505659	5299.48769929044	4848.905000000002	4398.322300709563	0.23130812327586767
2012-02-03	5345.55	22525100	626400	4969.962	5227.688403003773	5371.857011945308	4871.887500000003	4371.917988054697	1.3319490043119944
2012-02-06	5366.85	24244750	1719650	4978.566000000001	5274.075602002516	5443.320471851414	4901.545000000003	4359.769528148591	0.3968808518963671
2012-02-07	5355.2	25262800	1018050	4985.282000000001	5301.117068001677	5503.277731728695	4928.737500000002	4354.197268271309	-0.21754556319092744
2012-02-08	5388.5	25659650	396850	4985.3420000000015	5330.2447120011175	5562.497740189366	4959.952500000002	4357.407259810639	0.6179827410225514
2012-02-09	5437.05	26240000	580350	4987.1410000000005	5365.846474667412	5623.029926938545	4993.935000000003	4364.840073061461	0.8929474623187239
2012-02-10	5397.65	25251350	-988650	4989.2660000000005	5376.447649778274	5662.575891066183	5031.660000000003	4400.744108933822	-0.7299472918770307
2012-02-13	5418.0	24738000	-513350	4992.022000000001	5390.298433185516	5694.535245695217	5071.367500000002	4448.199754304787	0.3755998523440451
2012-02-14	5440.35	24262650	-475350	4994.912	5406.982288790344	5710.88260676139	5115.660000000003	4520.437393238615	0.4108191568557237
2012-02-15	5552.55	24985600	722950	4999.626	5455.504859193563	5751.61637595536	5157.712500000003	4563.808624044646	2.020693195018502
2012-02-16	5537.8	23920200	-1065400	5004.071	5482.936572795708	5781.936048918162	5197.157500000003	4612.378951081844	-0.2663512586225577
2012-02-17	5589.6	22211600	-1708600	5011.121	5518.491048530473	5806.111836212182	5240.607500000004	4675.103163787825	0.9267210533848608
2012-02-21	5622.15	16424500	-5787100	5019.729	5553.044032353649	5830.893561859315	5282.330000000004	4733.766438140692	0.5789600064032314
2012-02-22	5518.1	15842200	-582300	5026.974	5541.3960215690995	5820.359843596517	5320.690000000004	4821.0201564034915	-1.885612801507752
2012-02-23	5488.25	12251050	-3591150	5035.175	5523.680681046067	5777.788588936505	5359.547500000003	4941.306411063501	-0.5438892178745568
2012-02-24	5487.45	25389200	1459000	5044.026000000001	5511.603787364044	5666.200135052989	5401.490000000003	5136.779864947018	-0.01457872053504236
2012-02-27	5338.6	24827450	-561750	5052.139	5453.935858242697	5659.937582475255	5407.780000000003	5155.622417524752	-2.788184168133957
2012-02-28	5441.5	25496350	668900	5062.677	5449.790572161798	5636.948091199257	5424.250000000003	5211.551908800749	1.8910226959478018
2012-02-29	5439.5	26038300	541950	5075.801	5446.360381441199	5626.754188220775	5435.057500000003	5243.36081177923	-0.0367680853019579
2012-03-01	5390.75	25580800	-457500	5087.51	5427.823587627466	5617.5428062955425	5441.487500000003	5265.432193704463	-0.904326856188842
2012-03-02	5391.5	25120700	-460100	5101.262000000001	5415.715725084977	5607.878457259903	5447.345000000003	5286.811542740103	0.013910785495687656
2012-03-03	5396.5	25145450	24750	5114.092000000001	5409.310483389984	5605.4226587307685	5449.892500000003	5294.362341269237	0.0926526452330214
2012-03-05	5318.55	24927600	-217850	5126.244000000001	5379.056988926656	5609.456697660739	5447.477500000003	5285.498302339266	-1.4656250293783046
2012-03-06	5250.4	25811900	884300	5133.8460000000005	5336.171325951104	5621.659658260484	5442.237500000002	5262.81534173952	-1.2979963431357715
2012-03-07	5258.7	24902800	-909100	5142.685	5310.347550634069	5631.153460694265	5435.747500000002	5240.341539305739	0.1578336851313097
2012-03-09	5364.15	25273650	370850	5153.321	5328.281700422713	5629.979346737681	5432.102500000002	5234.225653262322	1.9658286960655431
2012-03-12	5388.75	24980300	-293350	5161.821	5348.437800281808	5629.881987071728	5431.657500000002	5233.433012928276	0.4565066109951355
2012-03-13	5468.4	25084500	104200	5169.575	5388.425200187872	5632.924179154281	5434.177500000002	5235.430820845722	1.4565503620803095
2012-03-14	5506.1	25770750	686250	5178.385	5427.650133458582	5638.671265061128	5437.465000000002	5236.258734938876	0.6846951562812286
2012-03-15	5419.1	26388950	618200	5185.045	5424.800088972388	5625.020240744839	5430.792500000001	5236.564759255164	-1.6054326364156408
2012-03-16	5342.7	27450100	1061150	5192.767	5397.433392648259	5612.363692338747	5421.037500000001	5229.711307661256	-1.4299885825519034
2012-03-19	5277.3	26782300	-667800	5200.595	5357.388928432172	5590.029730288584	5405.4225000000015	5220.815269711419	-1.2392700812915627
2012-03-20	5297.0	25892050	-890250	5211.061	5337.259285621448	5550.346668001791	5389.165000000002	5227.983331998213	0.37190862752501075
2012-03-21	5394.5	25291500	-600550	5222.723999999999	5356.339523747632	5533.010351523815	5382.9850000000015	5232.959648476188	1.8073964222819539
2012-03-22	5240.05	24436600	-854900	5232.240999999999	5317.576349165088	5524.722697030655	5370.575000000002	5216.427302969349	-2.9474909590557306
2012-03-23	5285.35	22778400	-1658200	5242.799999999999	5306.834232776725	5509.042458416154	5360.470000000002	5211.89754158385	0.8570860964742198
2012-03-26	5191.3	21563900	-1214500	5253.762999999999	5268.32282185115	5518.890526810606	5353.105000000001	5187.319473189396	-1.8116849344094963
2012-03-27	5251.75	19005800	-2558100	5266.320999999999	5262.798547900767	5509.79999689673	5343.617500000002	5177.4350031032745	1.1510448897986352
2012-03-28	5197.4	17660650	-1345150	5279.178999999999	5240.999031933844	5503.174140662256	5331.512500000002	5159.850859337747	-1.0457151652749523
2012-03-29	5177.0	16622000	-1038650	5288.488999999999	5219.666021289229	5502.714621748607	5320.825000000002	5138.935378251396	-0.39405060846049134
2012-03-30	5333.25	20438650	-461400	5300.175999999999	5257.527347526153	5497.0263991671645	5317.912500000001	5138.798600832838	2.9297332770824545
2012-04-02	5350.65	19004150	-1434500	5312.776999999998	5288.568231684102	5491.80148710888	5315.620000000001	5139.438512891122	0.3251941352919671
2012-04-03	5383.25	18905550	-98600	5324.687999999998	5320.128821122735	5497.491787644309	5318.855000000001	5140.218212355694	0.6055821297543373
2012-04-04	5344.55	17881800	-1023750	5336.560999999999	5328.2692140818235	5499.6797588784675	5323.562500000002	5147.445241121536	-0.7241021227231444
2012-04-09	5253.0	17483900	-397900	5347.398999999999	5303.179476054549	5499.831595038534	5323.277500000002	5146.72340496147	-1.742813630306495
2012-04-10	5266.15	17070900	-413000	5359.75	5290.836317369699	5495.56075675668	5318.377500000001	5141.1942432433225	0.24970804097869673
2012-04-11	5251.35	17055350	-15550	5360.521	5277.6742115798	5487.89683719157	5311.5075000000015	5135.118162808433	-0.2818322907442709
2012-04-12	5290.65	17135650	80300	5364.092000000001	5281.999474386533	5463.74480690405	5302.620000000002	5141.495193095953	0.7428198803549522
2012-04-13	5221.1	17221650	86000	5364.0470000000005	5261.699649591022	5423.267121540337	5288.370000000002	5153.472878459666	-1.3320947693014742
2012-04-16	5248.45	17026800	-194850	5363.773	5257.283099727348	5401.520176971171	5279.8375000000015	5158.154823028832	0.5211062313635351
2012-04-17	5319.6	17762150	735350	5364.678000000001	5278.055399818232	5398.378825235471	5278.682500000002	5158.986174764533	1.3375065794420735
2012-04-18	5322.7	18414650	652500	5364.221000000001	5292.936933212155	5402.170173937806	5280.952500000001	5159.734826062197	0.05824111822945976
2012-04-19	5356.2	19160300	745650	5364.008000000002	5314.024622141436	5409.370105887035	5283.912500000001	5158.454894112968	0.6254434113737352
2012-04-20	5302.0	18150250	-1010050	5362.944000000001	5310.016414760958	5394.498440777751	5279.287500000001	5164.0765592222515	-1.0222557525462055
2012-04-23	5198.6	17008350	-1141900	5359.146000000001	5272.877609840639	5396.590701463286	5277.215000000002	5157.839298536718	-1.9889970376639794
2012-04-24	5224.35	13331850	-3676500	5354.892000000001	5256.70173989376	5395.651847435672	5274.165000000002	5152.678152564332	0.49288428225520875
2012-04-25	5198.6	10546650	-2785200	5350.911	5237.334493262507	5395.058890312064	5274.530000000002	5154.001109687939	-0.4953256646020082
2012-04-26	5186.65	7576000	-2970650	5346.284000000001	5220.439662175005	5397.471776899657	5271.2750000000015	5145.078223100346	-0.23039919794088146
2012-04-27	5210.8	18163750	-180600	5341.693	5217.226441450003	5396.699851207744	5271.9450000000015	5147.190148792259	0.4634605051047928
2012-04-28	5232.2	18104800	-58950	5335.286000000001	5222.217627633336	5393.222192423094	5274.705000000002	5156.187807576909	0.40900577195060656
2012-04-30	5267.85	18568550	463750	5329.887000000001	5237.428418422224	5386.87956721664	5271.435000000002	5155.990432783365	0.6767466803344921
2012-05-02	5246.95	18386800	-181750	5323.034000000001	5240.602278948149	5376.180937410134	5266.250000000002	5156.31906258987	-0.39832664690916714
2012-05-03	5199.8	18514300	127500	5314.587	5227.001519298767	5356.544039473576	5257.077500000002	5157.610960526428	-0.9067656448324866
2012-05-04	5097.95	18888500	374200	5306.184	5183.984346199178	5357.970737344826	5244.747500000002	5131.524262655178	-1.9978618856599293
2012-05-07	5125.95	18499550	-388950	5298.938	5164.639564132785	5362.761526444446	5238.395000000002	5114.028473555559	0.5462402091319658
2012-05-08	5005.6	20244500	1744950	5289.3009999999995	5111.626376088524	5384.969518392179	5225.367500000002	5065.765481607825	-2.4043071759629107
2012-05-09	4983.95	19915600	-328900	5282.208	5069.067584059016	5402.468601416555	5211.997500000002	5021.526398583449	-0.4343944060434103
2012-05-10	4966.8	20120700	205100	5272.713999999999	5034.978389372677	5410.32206668669	5195.805000000002	4981.287933313314	-0.34529274381895053
2012-05-11	4931.35	20511300	390600	5262.550999999999	5000.435592915118	5424.293513784968	5181.317500000003	4938.341486215038	-0.7188700862846851
2012-05-14	4888.25	21064950	553650	5252.500999999998	4963.040395276746	5435.366795512686	5163.307500000003	4891.2482044873195	-0.8817061320513551
2012-05-15	4942.25	20586450	-478500	5243.515999999999	4956.11026351783	5422.792554505713	5144.440000000002	4866.087445494291	1.0926197582072943
2012-05-16	4856.9	20877500	291050	5232.723999999998	4923.040175678553	5413.538394092271	5121.150000000002	4828.761605907734	-1.7572937470403007
2012-05-17	4852.3	21481050	603550	5223.3989999999985	4899.460117119035	5389.822631596018	5095.955000000003	4802.087368403987	-0.09480040393214463
2012-05-18	4888.95	20761850	-719200	5216.169999999999	4895.956744746023	5366.389063542276	5075.3025000000025	4784.215936457729	0.7496497202875799
2012-05-21	4893.9	20422700	-339150	5208.873999999999	4895.271163164015	5355.607489299059	5060.067500000002	4764.527510700945	0.10114632501685401
2012-05-22	4841.2	20974250	551550	5198.414999999999	4877.247442109343	5341.007808389028	5040.910000000002	4740.812191610976	-1.0885730810542804
2012-05-23	4814.55	20475850	-498400	5186.930999999999	4856.348294739562	5328.070508985925	5021.707500000001	4715.344491014078	-0.553530444174422
2012-05-24	4913.1	19245500	-1230350	5175.824999999999	4875.265529826375	5308.076512060901	5008.030000000002	4707.983487939102	2.005861879465107
2012-05-25	4918.85	18895500	-350000	5164.079999999999	4889.793686550917	5280.7355477995425	4993.432500000002	4706.129452200461	0.11689724224158085
2012-05-28	4975.4	17808750	-1086750	5155.205999999998	4918.329124367278	5246.1986544371775	4980.592500000002	4714.986345562826	1.1365920328013683
2012-05-29	4981.65	16289300	-1519450	5147.984999999998	4939.4360829115185	5196.986583784705	4966.282500000001	4735.578416215298	0.1254604398141178
2012-05-30	4933.05	14647000	-1642300	5141.0999999999985	4937.307388607679	5142.173180244986	4950.5875000000015	4759.001819755017	-0.9851917170918489
2012-05-31	4916.25	10453400	-4193600	5133.484999999998	4930.288259071786	5090.408394796558	4936.410000000002	4782.411605203445	-0.3417238749046566
